"Variable","Group1","Group2","p_value","p_adj_bonferroni",".y.","effsize","n1","n2","magnitude"
"psqi_total_score","no self-reported CD_c2","self-reported CD_c2",0.00174148832260002,0.0487616730328005,"psqi_total_score",0.631812616598594,15,10,"large"
